,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
754,Mekhi,HINOJOSA,2006-10-24,Boy,Hispanic,ISABELLE,GAMEZ,3703 Ashcraft Court,Oopstown,ST,92020.0,False,False,None
755,Aliana,ALCANTAR,2004-06-23,Girl,Hispanic,ROBBIE,ALCANTAR,1182 Delaware Avenue,Oopstown,ST,94568.0,False,False,None
756,Aubri,MAPP,2007-11-12,Girl,Black,JAMIE,MAPP,3020 Romines Mill Road,Oopstown,ST,75202.0,False,False,None
757,Terry,HERNANDEZ,2009-05-11,Boy,Hispanic,HILARY,HERNANDEZ,3334 Khale Street,Oopstown,ST,29501.0,False,False,None
758,Mason,WILHELM,1999-05-04,Boy,White,ELNORA,WILHELM,58 Rainbow Road,Oopstown,ST,91801.0,False,False,None
759,Cristian,SNYDER,2004-03-25,Boy,White,FRIEDA,SNYDER,2904 Memory Lane,Oopstown,ST,61101.0,False,False,None
760,Timothy,RHOADS,2007-02-08,Boy,White,LATISHA,RHOADS,3433 Hall Valley Drive,Oopstown,ST,25701.0,False,False,None
761,Roger,GONZALEZ,1998-07-02,Boy,Hispanic,GRETA,GONZALEZ,609 Heather Sees Way,Oopstown,ST,74401.0,False,False,None
762,Bryson,JENSEN,2000-08-10,Boy,White,CHARLIE,JENSEN,4000 Hickory Street,Oopstown,ST,84118.0,False,False,None
763,Jasper,ONEILL,2002-12-15,Boy,White,FRANKIE,ONEILL,4641 John Avenue,Oopstown,ST,48823.0,False,False,None
764,Eden,HUERTA,2002-03-24,Boy,Hispanic,ELMER,HUERTA,278 George Avenue,Oopstown,ST,36693.0,False,False,None
765,Ella,MCDONOUGH,1998-12-10,Girl,White,TERRIE,BRENNAN,4822 Bates Brothers Road,Oopstown,ST,43085.0,False,False,None
766,Sergio,SCHMIDT,1998-06-16,Boy,White,HALEY,SCHMIDT,3764 Black Oak Hollow Road,Oopstown,ST,94086.0,False,False,None
767,Oakley,ARIZMENDI,2010-08-22,Boy,Hispanic,VERNON,ARIZMENDI,1936 Crestview Terrace,Oopstown,ST,78861.0,False,False,None
768,Whitney,RAMIREZ,2006-12-07,Girl,Hispanic,ISABELLE,RAMIREZ,4161 Howard Street,Oopstown,ST,48846.0,False,False,None
769,Christian,METZ,1999-02-07,Boy,White,OLA,BECKER,1291 Pyramid Valley Road,Oopstown,ST,52335.0,False,False,None
770,Darrell,WILLIAMS,2003-02-08,Boy,Black,MALINDA,WILLIAMS,3103 Willow Oaks Lane,Oopstown,ST,70501.0,False,False,None
771,Azaria,NGUYEN,1999-08-30,Girl,AAPI,WILLARD,NGUYEN,2917 Renwick Drive,Oopstown,ST,19103.0,False,False,None
772,Grant,METZ,1999-08-30,Boy,White,HERMAN,PELLETIER,1812 Duke Lane,Oopstown,ST,7712.0,False,False,None
773,Nolan,SCHULTZ,2009-09-16,Boy,White,ELNORA,WERNER,2722 Berkley Street,Oopstown,ST,19462.0,False,False,None
774,Haylee,SWENSON,2008-12-05,Girl,White,NELL,SWENSON,4811 Fairfield Road,Oopstown,ST,53188.0,False,False,None
775,Ernest,TEASLEY-CANTY,2003-03-22,Boy,Black,MADGE,JACKSON,1761 Farland Street,Oopstown,ST,1730.0,False,False,None
776,Axl,CHARLES,2005-07-11,Boy,Black,MIA,COLBERT,184 Woodridge Lane,Oopstown,ST,38134.0,False,False,None
777,Grady,MOHR,1998-11-20,Boy,White,LORNA,HOLM,101 Lyndon Street,Oopstown,ST,19082.0,False,False,None
778,Isabelle,ONEILL,1999-07-09,Girl,White,CALLIE,ONEILL,1067 Lochmere Lane,Oopstown,ST,6103.0,False,False,None
779,Kolten,HAYWOOD,1998-03-04,Boy,Black,ALISSA,HAYWOOD,2337 Valley View Drive,Oopstown,ST,2110.0,False,False,None
780,Hassan,STITH,1999-05-27,Boy,Black,JESSIE,STITH,1401 Rainbow Drive,Oopstown,ST,44408.0,False,False,None
781,Allison,DRISCOLL,2007-12-07,Girl,White,PETRA,DRISCOLL,153 Beechwood Drive,Oopstown,ST,15205.0,False,False,None
782,Mira,MEZA,2002-05-20,Girl,Hispanic,ROSALYN,MEZA,4390 Clark Street,Oopstown,ST,11530.0,False,False,None
783,Daniel,ALLRED,2007-06-11,Boy,White,KIRSTEN,ALLRED,3272 Spring Avenue,Oopstown,ST,19108.0,False,False,None
784,Terrance,GONZALEZ,2008-09-07,Boy,Hispanic,KEISHA,GONZALEZ,1607 Patterson Street,Oopstown,ST,77478.0,False,False,None
785,Naya,CALLOWAY,2010-05-24,Girl,Black,CORRINE,CALLOWAY,656 Chapel Street,Oopstown,ST,77521.0,False,False,None
786,Hunter,CLEARY,1999-05-13,Boy,White,NELL,CLEARY,1066 Briercliff Road,Oopstown,ST,10467.0,False,False,None
787,Aria,JANSEN,2006-11-17,Girl,White,ALTA,JANSEN,377 Brannon Street,Oopstown,ST,90017.0,False,False,None
788,Alyvia,LIM,2005-07-12,Girl,AAPI,SALVADOR,LIM,1621 Isaacs Creek Road,Oopstown,ST,62338.0,False,False,None
789,Logan,ERICKSON,2006-05-12,Boy,White,CATHLEEN,ERICKSON,1208 Aviation Way,Oopstown,ST,90071.0,False,False,None
790,Logan,HOFFMAN,2001-12-15,Boy,White,JOCELYN,MCNAMARA,1783 Ford Street,Oopstown,ST,95054.0,False,False,None
791,Lorelai,WESLEY,2001-04-10,Girl,Black,ERICKA,WESLEY,891 Fulton Street,Oopstown,ST,26030.0,False,False,None
792,Marshall,ODONNELL,2002-03-18,Boy,White,PATRICA,ODONNELL,4409 Aspen Court,Oopstown,ST,2114.0,False,False,None
793,Lilith,MANDUJANO,2000-02-05,Girl,Hispanic,AUDRA,MANDUJANO,2904 Memory Lane,Oopstown,ST,61101.0,False,False,None
794,Cassius,NAJERA,2003-11-29,Boy,Hispanic,LETHA,HERNANDEZ,1445 Scenic Way,Oopstown,ST,61813.0,False,False,None
795,Madalynn,ALMANZA,2003-05-28,Girl,Hispanic,SHANE,BARCENAS,386 Main Street,Oopstown,ST,98204.0,False,False,None
796,Courtney,MALDONADO,2001-12-07,Girl,Hispanic,LESTER,MALDONADO,1958 McDowell Street,Oopstown,ST,37204.0,False,False,None
797,Ethan,CHRISTENSEN,2002-03-06,Boy,White,FRANKLIN,CHRISTENSEN,3199 Vineyard Drive,Oopstown,ST,44026.0,False,False,None
798,Hattie,ESCOBEDO,1999-08-16,Girl,Hispanic,SUMMER,ESCOBEDO,2273 Lamberts Branch Road,Oopstown,ST,33166.0,False,False,None
799,Skylar,HERNANDEZ,1998-03-01,Boy,Hispanic,LEOLA,HERNANDEZ,2848 Oakridge Farm Lane,Oopstown,ST,53188.0,False,False,None
800,Kara,RASMUSSEN,2010-09-18,Girl,White,BRENT,RASMUSSEN,3325 Little Acres Lane,Oopstown,ST,62650.0,False,False,None
801,Hudson,KOCH,2000-12-01,Boy,White,JEWELL,KOCH,826 Paradise Lane,Oopstown,ST,91752.0,False,False,None
802,Ellie,ROOT,2007-07-03,Girl,White,COREY,ROOT,4661 Evergreen Lane,Oopstown,ST,92618.0,False,False,None
803,Memphis,HERNANDEZ,2000-01-26,Boy,Hispanic,LIZZIE,HERNANDEZ,4654 Brentwood Drive,Oopstown,ST,78758.0,False,False,None
804,Jayden,REGAN,2003-10-05,Boy,White,SHANNA,REGAN,2595 Mount Street,Oopstown,ST,48625.0,False,False,None
805,Lylah,GONZALEZ,2003-12-17,Girl,Hispanic,AILEEN,ESPINOZA,2926 Tuna Street,Oopstown,ST,48075.0,False,False,None
806,Nevaeh,LENTZ,1999-05-12,Girl,White,ADELA,FRITZ,4082 Windy Ridge Road,Oopstown,ST,46711.0,False,False,None
807,Arianna,DECKER,2003-09-24,Girl,White,STEFANIE,DECKER,2765 McVaney Road,Oopstown,ST,28801.0,False,False,None
808,Jayse,KWAN,2002-04-04,Boy,AAPI,ADRIAN,KWAN,4414 Hope Street,Oopstown,ST,75149.0,False,False,None
809,Bristol,SHEA,1999-12-17,Girl,White,ALTA,SHEA,1728 Hamilton Drive,Oopstown,ST,21128.0,False,False,None
810,Dayton,MANDUJANO,1999-03-19,Boy,Hispanic,ELISE,MANDUJANO,2949 Beechwood Drive,Oopstown,ST,21146.0,False,False,None
811,Jose,RASMUSSEN,2007-11-03,Boy,White,NATHANIEL,RASMUSSEN,4584 Worley Avenue,Oopstown,ST,23970.0,False,False,None
812,Jada,SCHNEIDER,2004-07-12,Girl,White,ANGEL,SCHNEIDER,129 Forest Drive,Oopstown,ST,20200.0,False,False,None
813,Gunner,WALSH,2000-08-26,Boy,White,FAY,WALSH,4676 Bobcat Drive,Oopstown,ST,20008.0,False,False,None
814,Niko,CERVANTES,2000-07-26,Boy,Hispanic,LEWIS,GONZALEZ,4641 John Avenue,Oopstown,ST,48823.0,False,False,None
815,Victoria,SIEGEL,2006-05-20,Girl,White,ROSARIO,SIEGEL,3332 Wayside Lane,Oopstown,ST,94108.0,False,False,None
816,Randy,DECKER,2004-03-12,Boy,White,KIRSTEN,DECKER,3872 Biddie Lane,Oopstown,ST,23227.0,False,False,None
817,Wesley,KATZ,2007-04-21,Boy,White,JEWELL,KATZ,723 Michael Street,Oopstown,ST,77033.0,False,False,None
818,Angelina,RICHTER,2010-11-01,Girl,White,CORNELIA,RICHTER,2249 Ruckman Road,Oopstown,ST,73113.0,False,False,None
819,Wilson,HERNANDEZ,2008-11-22,Boy,Hispanic,LATISHA,HERNANDEZ,1575 Quiet Valley Lane,Oopstown,ST,91301.0,False,False,None
820,Jayleen,CARLSON,2004-03-15,Girl,White,DAPHNE,LARSON,3624 Joes Road,Oopstown,ST,12207.0,False,False,None
821,Farrah,DORSEY,2010-12-13,Girl,Black,VILMA,WILLIAMS,3703 Colonial Drive,Oopstown,ST,77006.0,False,False,None
822,Edwin,BURKHART,1999-08-31,Boy,White,RHODA,GUSTAFSON,1033 Murphy Court,Oopstown,ST,92501.0,False,False,None
823,Xzavier,LANDAVERDE,2001-10-19,Boy,Hispanic,CALLIE,LANDAVERDE,1000 Kenwood Place,Oopstown,ST,33311.0,False,False,None
824,Brett,GONZALEZ,2007-09-26,Boy,Hispanic,JAMI,GONZALEZ,2247 Anthony Avenue,Oopstown,ST,79602.0,False,False,None
825,Jaiden,BRANDT,2009-01-20,Boy,White,LATISHA,BRANDT,4482 Young Road,Oopstown,ST,83702.0,False,False,None
826,John,MOSHER,1998-05-17,Boy,White,JODIE,MEYER,4544 Matthews Street,Oopstown,ST,61081.0,False,False,None
827,Jairo,GIST,2005-08-11,Boy,Black,SASHA,GIST,4729 Shearwood Forest Drive,Oopstown,ST,3820.0,False,False,None
828,Lizbeth,WILLIAMS,2006-04-27,Girl,Black,HILLARY,WILLIAMS,2917 Hickman Street,Oopstown,ST,60005.0,False,False,None
829,Hadley,DOLAN-WEBER,2001-04-20,Girl,White,ADELA,WALSH,4031 Southern Street,Oopstown,ST,11101.0,False,False,None
830,Emily,LARSEN,2006-01-31,Girl,White,MARC,LARSEN,2841 Haymond Rocks Road,Oopstown,ST,97720.0,False,False,None
831,Amya,RAGIN,2003-05-01,Girl,Black,SUSANNA,RAGIN,4411 Raoul Wallenberg Place,Oopstown,ST,6902.0,False,False,None
832,Kailyn,BAUER,2007-10-20,Girl,White,ANGELINE,CARLSON,83 Park Avenue,Oopstown,ST,95826.0,False,False,None
833,Everett,HAGEN,2008-12-27,Boy,White,DEAN,HAGEN,1552 Fincham Road,Oopstown,ST,92243.0,False,False,None
834,Julia,SPRAGUE,2007-12-09,Girl,White,CECILE,RUSSO,520 Robinson Lane,Oopstown,ST,43302.0,False,False,None
835,Julissa,CAPPS,2006-07-30,Girl,White,DUSTIN,CAPPS,3813 Pride Avenue,Oopstown,ST,11368.0,False,False,None
836,Kiana,MOSLEY,2004-06-14,Girl,Black,HARRIETT,SINGLETARY,1942 Leo Street,Oopstown,ST,80202.0,False,False,None
837,Adonis,MURILLO,2008-05-18,Boy,Hispanic,JILLIAN,CASTELAN,4690 Burwell Heights Road,Oopstown,ST,77627.0,False,False,None
838,Ariana,MEYER,1998-11-04,Girl,White,VERNON,MEYER,3401 Hartland Avenue,Oopstown,ST,54115.0,False,False,None
839,Alexis,VOGEL,1998-09-30,Boy,White,HALEY,VOGEL,4694 Bolman Court,Oopstown,ST,61820.0,False,False,None
840,Tristian,MCKOY,2003-12-07,Boy,Black,MINERVA,MCKOY,1950 Woodside Circle,Oopstown,ST,32466.0,False,False,None
841,Eli,BECKER,2001-11-11,Boy,White,RUBEN,BECKER,2645 Maloy Court,Oopstown,ST,66425.0,False,False,None
842,Kenzie,FISCHER,1999-11-09,Girl,White,RUBEN,FOSS,1942 Sugar Camp Road,Oopstown,ST,55060.0,False,False,None
843,Kellen,OCONNOR-KRAMER,2009-11-02,Boy,White,TONIA,OCONNOR-KRAMER,1861 Augusta Park,Oopstown,ST,25143.0,False,False,None
844,Bailey,HAMMER,2002-09-22,Girl,White,PETRA,HAMMER,2234 State Street,Oopstown,ST,63102.0,False,False,None
845,John,BOYLE-KAUFMAN,2008-12-18,Boy,White,GABRIELA,GRIMM,1940 Walnut Street,Oopstown,ST,39401.0,False,False,None
846,Robert,BERG,2002-01-24,Boy,White,FLOSSIE,BERG,2820 Raver Croft Drive,Oopstown,ST,37403.0,False,False,None
847,Bryleigh,MUHAMMAD,2005-04-21,Girl,Black,JIMMIE,MUHAMMAD,2564 Hill Croft Farm Road,Oopstown,ST,95814.0,False,False,None
848,Asia,ROBINSON,2002-07-03,Girl,Black,MARI,ROBINSON,2211 Eagle Drive,Oopstown,ST,48184.0,False,False,None
849,Xavier,SHAPIRO,1999-04-13,Boy,White,KEISHA,SHAPIRO,4777 Ferry Street,Oopstown,ST,36201.0,False,False,None
850,Elisabeth,ALMARAZ,2005-09-14,Girl,Hispanic,RENE,ALMARAZ,759 Griffin Street,Oopstown,ST,85041.0,False,False,None
851,James,DECKER,2003-12-01,Boy,White,JEANNINE,COFFMAN,1078 Hillview Street,Oopstown,ST,29201.0,False,False,None
852,Scarlette,KOSHY,2006-09-07,Girl,AAPI,SIDNEY,KOSHY,3555 Kimberly Way,Oopstown,ST,49401.0,False,False,None
853,Rex,GONZALEZ,2005-09-21,Boy,Hispanic,ROSALYN,GONZALEZ,2749 Wescam Court,Oopstown,ST,89408.0,False,False,None
854,Lillian,REILLY,2006-11-01,Girl,White,ALISA,REILLY,2417 Kuhl Avenue,Oopstown,ST,30209.0,False,False,None
855,Maxton,ROBINSON,2000-12-12,Boy,Black,JORDAN,WILLIAMS,4247 Saints Alley,Oopstown,ST,33564.0,False,False,None
856,Bryanna,JAIMES,2003-07-21,Girl,Hispanic,STEFANIE,JAIMES,4117 Oak Avenue,Oopstown,ST,60015.0,False,False,None
857,Maryam,ROJAS-CONTRERAS,2010-06-04,Girl,Hispanic,ROBERTO,ROJAS-CONTRERAS,215 Levy Court,Oopstown,ST,1610.0,False,False,None
858,Lucas,NIELSEN,2003-12-21,Boy,White,JEWELL,SHEETS,1846 Wildrose Lane,Oopstown,ST,48226.0,False,False,None
859,Natalie,OBRIEN,2003-07-09,Girl,White,LACEY,OBRIEN,4114 Cottonwood Lane,Oopstown,ST,49503.0,False,False,None
860,Kaylynn,HERNANDEZ,2010-03-04,Girl,Hispanic,GRACIE,GONZALEZ,626 Centennial Farm Road,Oopstown,ST,51463.0,False,False,None
861,Ernest,WILLIAMS,2009-02-04,Boy,Black,BYRON,WILLIAMS,3534 Green Avenue,Oopstown,ST,94609.0,False,False,None
862,Isabella,LEHMAN,2008-01-12,Girl,White,RAFAEL,LEHMAN,3449 Edgewood Avenue,Oopstown,ST,93721.0,False,False,None
863,Jessie,RAMIREZ,2005-01-23,Girl,Hispanic,LILY,RAMIREZ,241 Linden Avenue,Oopstown,ST,32789.0,False,False,None
864,Ariel,SCHULTZ,2003-02-12,Girl,White,MAURICE,PETERSEN,1623 Luke Lane,Oopstown,ST,74701.0,False,False,None
865,Emanuel,BRENNAN,2000-07-21,Boy,White,CALLIE,BRENNAN,3736 Hanover Street,Oopstown,ST,11530.0,False,False,None
866,Logan,OUELLETTE,1999-06-11,Boy,White,CARMELA,FERRARA,1790 Monroe Avenue,Oopstown,ST,34205.0,False,False,None
867,Tommy,RAMIREZ,2008-01-08,Boy,Hispanic,LORIE,RAMIREZ,975 Jadewood Drive,Oopstown,ST,60606.0,False,False,None
868,Jack,MESSER,2009-09-14,Boy,White,SELMA,SILVERMAN,1072 Winding Way,Oopstown,ST,2840.0,False,False,None
869,Amelia,SCHMIDT,2007-02-17,Girl,White,ELIZA,GUNDERSON,4170 Hickman Street,Oopstown,ST,60457.0,False,False,None
870,Tabitha,TO,2007-09-12,Girl,AAPI,AMPARO,KWON,2595 Mount Street,Oopstown,ST,48625.0,False,False,None
871,Isabella,SAUER,2007-02-08,Girl,White,DEBORA,SAUER,4279 Oakway Lane,Oopstown,ST,91204.0,False,False,None
872,Zayn,COVINGTON,2001-09-09,Boy,Black,ALYCE,COVINGTON,4920 Clement Street,Oopstown,ST,30076.0,False,False,None
873,Josiah,WEBER,2006-04-20,Boy,White,CLAUDETTE,WEBER,2125 Oakway Lane,Oopstown,ST,92507.0,False,False,None
874,Micah,PAULSON,2006-05-23,Boy,White,JONI,PAULSON,2616 Bond Street,Oopstown,ST,2840.0,False,False,None
875,Arianna,LORENZ,2002-03-20,Girl,White,LOU,LORENZ,3408 Boone Crockett Lane,Oopstown,ST,98261.0,False,False,None
876,Julia,FRIEDMAN,2004-06-10,Girl,White,BRIANNA,FRIEDMAN,3694 Middleville Road,Oopstown,ST,91801.0,False,False,None
877,John,MUELLER,2003-09-29,Boy,White,JODIE,PELLETIER,700 Rainy Day Drive,Oopstown,ST,2107.0,False,False,None
878,Sarah,SILVERMAN,2000-07-10,Girl,White,RACHELLE,SILVERMAN,3118 Eagles Nest Drive,Oopstown,ST,95814.0,False,False,None
879,Mckayla,RUFFIN,2010-12-19,Girl,Black,JARED,RUFFIN,3105 Leverton Cove Road,Oopstown,ST,1103.0,False,False,None
880,Kenya,GONZALEZ,2010-10-24,Girl,Hispanic,ELMA,RAMIREZ,2359 Leroy Lane,Oopstown,ST,57279.0,False,False,None
881,Elyse,GAMEZ,2009-05-20,Girl,Hispanic,DOROTHEA,GAMEZ,4466 Callison Lane,Oopstown,ST,97205.0,False,False,None
882,Gabriel,NAGY,2002-04-09,Boy,White,FRANKLIN,NAGY,609 Horizon Circle,Oopstown,ST,98402.0,False,False,None
883,Abigail,SHAFFER,2005-07-23,Girl,White,REGINALD,SHAFFER,4860 Finwood Road,Oopstown,ST,7042.0,False,False,None
884,Nixon,HERNANDEZ,2001-09-28,Boy,Hispanic,LORNA,HERNANDEZ,947 Lilac Lane,Oopstown,ST,31316.0,False,False,None
885,Ayden,ERICKSON,2008-09-28,Boy,White,TAMIKA,ERICKSON,1695 Morningview Lane,Oopstown,ST,50438.0,False,False,None
886,Dexter,FRIEDMAN,2004-03-15,Boy,White,MILLIE,FRIEDMAN,2324 Limer Street,Oopstown,ST,30240.0,False,False,None
887,Landry,WU,2005-07-18,Girl,AAPI,MARIANA,SONG,4344 Lonely Oak Drive,Oopstown,ST,36602.0,False,False,None
888,Patience,BENALLY,2004-10-03,Girl,Native,BERTIE,LOCKLEAR,4273 Cook Hill Road,Oopstown,ST,6510.0,False,False,None
889,Asher,BOWER,2006-03-30,Boy,White,MAURICE,BOWER,1025 Musgrave Street,Oopstown,ST,73102.0,False,False,None
890,Lucca,ARAIZA,2007-08-29,Boy,Hispanic,ESTELA,ARAIZA,3448 Byrd Lane,Oopstown,ST,88101.0,False,False,None
891,Mason,ERNST,2001-06-26,Boy,White,WESLEY,OLSON,4671 Traders Alley,Oopstown,ST,64012.0,False,False,None
892,Ezra,ROARK,2000-12-18,Boy,White,LESTER,ROARK,669 Tator Patch Road,Oopstown,ST,60610.0,False,False,None
893,Juliette,COYLE,2006-06-08,Girl,White,ILA,MEIER,476 Russell Street,Oopstown,ST,1608.0,False,False,None
894,Addison,FISCHER,1998-12-13,Girl,White,DONA,FISCHER,1550 James Street,Oopstown,ST,14895.0,False,False,None
895,Cayson,RAMIREZ,1998-02-23,Boy,Hispanic,CHESTER,CISNEROS,3821 Union Street,Oopstown,ST,98101.0,False,False,None
896,Angelica,BRENNAN,2000-07-29,Girl,White,RICK,BRENNAN,3405 Woodhill Avenue,Oopstown,ST,21632.0,False,False,None
897,Jorge,FUNK,1998-07-22,Boy,White,BRENT,FUNK,4285 Hardman Road,Oopstown,ST,5401.0,False,False,None
898,Mason,WOLF,2007-10-17,Boy,White,DENA,OBRIEN,3099 Glen Street,Oopstown,ST,42079.0,False,False,None
899,Demetrius,TOVAR,2008-12-09,Boy,Hispanic,GABRIELA,ARZOLA,4224 Cottonwood Lane,Oopstown,ST,49508.0,False,False,None
900,Junior,BOLDEN-JOSEPH,2009-07-09,Boy,Black,TERRIE,JACKSON,2637 Lynn Street,Oopstown,ST,1801.0,False,False,None
901,Jamie,MUHAMMAD,2008-05-17,Boy,Black,KATELYN,MUHAMMAD,1716 Timbercrest Road,Oopstown,ST,99743.0,False,False,None
902,Joselyn,HERNANDEZ,2005-11-06,Girl,Hispanic,MAYRA,HERNANDEZ,1666 Norma Lane,Oopstown,ST,71101.0,False,False,None
903,Xavier,NIELSEN,2003-01-17,Boy,White,OLA,NIELSEN,2927 Woodstock Drive,Oopstown,ST,91801.0,False,False,None
904,Cristopher,LUONG,2008-07-27,Boy,AAPI,SAVANNAH,JIANG,2229 Whitetail Lane,Oopstown,ST,75240.0,False,False,None
905,Colton,LUND,2005-06-22,Boy,White,JONI,LUND,2205 O Conner Street,Oopstown,ST,39501.0,False,False,None
906,Axton,JEANBAPTISTE,2004-12-16,Boy,Black,NANETTE,JEANBAPTISTE,4073 Coventry Court,Oopstown,ST,39531.0,False,False,None
907,Julia,CARUSO,2002-03-28,Girl,White,GEORGINA,SCHELL,885 Eagle Lane,Oopstown,ST,58203.0,False,False,None
908,Nevaeh,WHALEN,1999-06-26,Girl,White,GREG,GERBER,1803 Locust Court,Oopstown,ST,90802.0,False,False,None
909,Samuel,CONDON,2000-10-20,Boy,White,TIA,CONDON,3696 Lewis Street,Oopstown,ST,60515.0,False,False,None
