,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
769,Addison,STOCK,2008-02-11,Girl,White,JIMMIE,WERNER,2536 Kerry Way,Cleantown,ST,90017.0,False,False,None
770,Diego,QUIGLEY,2000-12-28,Boy,White,FRANKLIN,QUIGLEY,2253 Coffman Alley,Cleantown,ST,42718.0,False,False,None
771,Alvin,MACIAS,2003-03-17,Boy,Hispanic,BRIDGETTE,MACIAS,1388 Emily Renzelli Boulevard,Cleantown,ST,93921.0,False,False,None
772,Mallory,PETERSEN,2006-11-06,Girl,White,MARTINA,PETERSEN,3274 Denver Avenue,Cleantown,ST,92801.0,False,False,None
773,Callen,ERICKSON,2004-02-11,Boy,White,WESLEY,ERICKSON,2772 Charles Street,Cleantown,ST,48150.0,False,False,None
774,Aimee,ROBINSON,2008-08-24,Girl,Black,TED,WASHINGTON,1376 Long Street,Cleantown,ST,32711.0,False,False,None
775,Kaylie,SCHULZ,1999-12-14,Girl,White,GRETA,MATTSON,2645 Maloy Court,Cleantown,ST,66425.0,False,False,None
776,Sabrina,TOTH,2007-12-28,Girl,White,SYBIL,FUNK,1939 School House Road,Cleantown,ST,39213.0,False,False,None
777,Kamron,NGUYEN,2004-03-22,Boy,AAPI,ROWENA,NGUYEN,4954 West Fork Street,Cleantown,ST,59601.0,False,False,None
778,Skylar,KOCH,2004-05-17,Girl,White,STEFANIE,VOGEL,3624 Stiles Street,Cleantown,ST,15205.0,False,False,None
779,Ethan,CARLSON,2003-02-12,Boy,White,THERESE,CARLSON,250 Oakdale Avenue,Cleantown,ST,33825.0,False,False,None
780,Grace,MCNAMARA,2010-09-28,Girl,White,MARGO,NIELSEN,3142 Olive Street,Cleantown,ST,43609.0,False,False,None
781,Cordelia,GONCALVES,2002-11-23,Girl,Other,VONDA,GONCALVES,4813 Washburn Street,Cleantown,ST,70346.0,False,False,None
782,Corey,NIELSEN,2000-06-26,Boy,White,ANGELIA,HOFF,718 Coleman Avenue,Cleantown,ST,92101.0,False,False,None
783,Skylar,REILLY,2006-09-19,Girl,White,URSULA,REILLY,4706 Golden Street,Cleantown,ST,33142.0,False,False,None
784,Nyla,COFFMAN,2001-09-03,Girl,White,IVY,COFFMAN,718 Coleman Avenue,Cleantown,ST,92101.0,False,False,None
785,Emilee,MEJIA,2010-01-17,Girl,Hispanic,SIMONE,MEJIA,2839 Wiseman Street,Cleantown,ST,37748.0,False,False,None
786,Jamarion,WILLIAMS-BLOUNT,2005-03-23,Boy,Black,HUGH,WILLIAMS-BLOUNT,2820 Raver Croft Drive,Cleantown,ST,37403.0,False,False,None
787,Alfred,ALSTON,1999-04-23,Boy,Black,GUY,ALSTON,3362 Maxwell Farm Road,Cleantown,ST,24555.0,False,False,None
788,Rosemary,YEAGER,2000-05-25,Girl,White,JONI,YEAGER,3962 Elk Creek Road,Cleantown,ST,30136.0,False,False,None
789,Gilbert,LOMAX,2000-12-16,Boy,Black,LAKEISHA,WASHINGTON,2837 Marion Drive,Cleantown,ST,33602.0,False,False,None
790,Sophia,SHOOK,2001-02-01,Girl,White,HILARY,SHOOK,4677 Delaware Avenue,Cleantown,ST,94115.0,False,False,None
791,Micah,WONG,1998-07-22,Girl,Other,PANSY,SHAH,1370 Kovar Road,Cleantown,ST,2053.0,False,False,None
792,Jefferson,MANDUJANO,2007-03-14,Boy,Hispanic,DAN,MANDUJANO,4864 Nickel Road,Cleantown,ST,90017.0,False,False,None
793,Bryson,OBRIEN,2010-06-01,Boy,White,MAGDALENA,OBRIEN,3552 Woodstock Drive,Cleantown,ST,92801.0,False,False,None
794,Bria,TIERNEY-FRIEDMAN,2009-01-28,Girl,White,RHODA,FRANTZ,2659 Farland Street,Cleantown,ST,60154.0,False,False,None
795,Iker,OLSEN,1998-06-12,Boy,White,BEN,OLSEN,2568 Church Street,Cleantown,ST,10013.0,False,False,None
796,Emory,RENTERIA,2006-05-10,Girl,Hispanic,KIRSTEN,MELGOZA,2975 Long Street,Cleantown,ST,32601.0,False,False,None
797,Jayden,ZIMMERMAN,2000-06-14,Boy,White,DOLLY,WEISS,783 Lost Creek Road,Cleantown,ST,19533.0,False,False,None
798,Micah,BOLDEN,2009-05-14,Girl,Other,ROBERT,BOLDEN,581 Pinewood Drive,Cleantown,ST,61257.0,False,False,None
799,Zuri,SNYDER,2000-07-19,Girl,White,IVY,SNYDER,4246 C Street,Cleantown,ST,2720.0,False,False,None
800,Paul,BOWER,2001-04-18,Boy,White,GRACIELA,BOWER,1930 Findley Avenue,Cleantown,ST,58701.0,False,False,None
801,Lillian,KOEHLER,2006-11-08,Girl,White,KATHARINE,KOEHLER,3462 Brannon Avenue,Cleantown,ST,32211.0,False,False,None
802,Alfonso,MCDUFFIE-WILLIAMS,2003-06-14,Boy,Black,TAYLOR,MCDUFFIE-WILLIAMS,1556 Eagles Nest Drive,Cleantown,ST,95814.0,False,False,None
803,Garrett,OBRIEN-BOYLE,2005-06-19,Boy,White,GRACIELA,OBRIEN-BOYLE,2837 Emily Drive,Cleantown,ST,29210.0,False,False,None
804,Rayan,VALDIVIA,2009-02-05,Boy,Hispanic,WESLEY,VALDIVIA,1149 Hudson Street,Cleantown,ST,7102.0,False,False,None
805,Messiah,SCHULTZ,2008-09-19,Boy,White,SYBIL,SCHULTZ,426 Bedford Street,Cleantown,ST,6516.0,False,False,None
806,Ernest,ROBINSON-WASHINGTON,2000-05-04,Boy,Black,EMILIA,ROBINSON-WASHINGTON,2489 Chapmans Lane,Cleantown,ST,87002.0,False,False,None
807,Hezekiah,DUKES,2010-01-20,Boy,Black,ILENE,MCMILLIAN,4269 Stroop Hill Road,Cleantown,ST,30309.0,False,False,None
808,Callum,CERVANTES,2005-12-26,Boy,Hispanic,MANUELA,CERVANTES,774 Patton Lane,Cleantown,ST,27603.0,False,False,None
809,Jocelyn,LARSON,2006-01-05,Girl,White,HILARY,LARSON,4762 Mount Olive Road,Cleantown,ST,30076.0,False,False,None
810,Wesley,WAHL,2003-07-18,Boy,White,MITCHELL,WAHL,3846 Charack Road,Cleantown,ST,47274.0,False,False,None
811,Avery,CLEARY,2000-02-18,Girl,White,AUDRA,CLEARY,2826 Private Lane,Cleantown,ST,31803.0,False,False,None
812,Celine,ZENDEJAS,2001-07-07,Girl,Hispanic,FRANKLIN,ZENDEJAS,4822 Bates Brothers Road,Cleantown,ST,43085.0,False,False,None
813,Georgia,HARTMAN-GIORDANO,1998-02-22,Girl,White,NELDA,HARTMAN-GIORDANO,2203 Trails End Road,Cleantown,ST,33179.0,False,False,None
814,Rivka,NGUYEN,2002-01-30,Girl,AAPI,LEONOR,LI,2065 Half and Half Drive,Cleantown,ST,93656.0,False,False,None
815,Amir,LARSON,2005-11-02,Boy,White,JEWELL,LARSON,3438 Clarence Court,Cleantown,ST,91761.0,False,False,None
816,Addison,ODONNELL,2002-12-20,Girl,White,ISABELLE,ODONNELL,2035 Elsie Drive,Cleantown,ST,3103.0,False,False,None
817,Austin,FRITZ-HOFFMAN,2000-05-22,Boy,White,SUMMER,FRITZ-HOFFMAN,2727 Whiteman Street,Cleantown,ST,8068.0,False,False,None
818,Jamie,KYLES,1999-09-10,Boy,Black,TERRIE,KYLES,3916 Woodhill Avenue,Cleantown,ST,21111.0,False,False,None
819,Eugene,WILLIAMS,2000-11-20,Boy,Black,OPHELIA,WILLIAMS,3854 Lodgeville Road,Cleantown,ST,55423.0,False,False,None
820,Hailey,SHEEHAN,2003-09-14,Girl,White,CATHLEEN,BECKER,174 George Avenue,Cleantown,ST,36693.0,False,False,None
821,Brody,CARLSON,1999-11-04,Boy,White,CLAUDETTE,CARLSON,2404 Grasselli Street,Cleantown,ST,3820.0,False,False,None
822,Kyler,BECKER,1999-12-18,Boy,White,URSULA,BECKER,2957 Heliport Loop,Cleantown,ST,47546.0,False,False,None
823,Gabriella,MAYER,1998-01-06,Girl,White,LUISA,MAYER,136 Riverside Drive,Cleantown,ST,30731.0,False,False,None
824,Ariel,GONZALEZ,1999-06-02,Boy,Hispanic,GLEN,HERNANDEZ,1912 Woodhill Avenue,Cleantown,ST,21204.0,False,False,None
825,Abdiel,JACKSON,2003-02-15,Boy,Black,JAIME,JACKSON,602 Norma Lane,Cleantown,ST,71101.0,False,False,None
826,Jose,BABCOCK,1999-10-19,Boy,White,JUSTINE,BABCOCK,4880 Bell Street,Cleantown,ST,10019.0,False,False,None
827,Xzavier,HERNANDEZ,2008-06-07,Boy,Hispanic,SUSANNE,GONZALEZ,1203 Doctors Drive,Cleantown,ST,90017.0,False,False,None
828,Jonah,OLSON,2009-02-27,Boy,White,BEATRIZ,OLSON,3861 Comfort Court,Cleantown,ST,53703.0,False,False,None
829,Beckham,RUSSO,2008-01-25,Boy,White,GORDON,RUSSO,2106 Bolman Court,Cleantown,ST,62701.0,False,False,None
830,Aaden,JACKSON,2010-03-06,Boy,Black,ROSLYN,JACKSON,1510 Richland Avenue,Cleantown,ST,77487.0,False,False,None
831,Ansley,IBARRA,2002-02-28,Girl,Hispanic,EDGAR,IBARRA,4069 Lynch Street,Cleantown,ST,54115.0,False,False,None
832,Amina,FUNK,2001-02-03,Girl,White,LIZZIE,FUNK,3603 Mattson Street,Cleantown,ST,97223.0,False,False,None
833,Bella,SCHERER,2006-02-25,Girl,White,TRUDY,CLINE,2138 Spring Avenue,Cleantown,ST,20191.0,False,False,None
834,Brooke,LEVIN-BRENNAN,2001-03-09,Girl,White,GREG,LEVIN-BRENNAN,4853 Keyser Ridge Road,Cleantown,ST,27406.0,False,False,None
835,Will,RUCKER,2005-02-07,Boy,Black,ALLYSON,RUCKER,3466 Ashford Drive,Cleantown,ST,22304.0,False,False,None
836,Maleah,HERNANDEZ,1998-11-13,Girl,Hispanic,ALEXANDRIA,ORELLANA,3844 Red Maple Drive,Cleantown,ST,90063.0,False,False,None
837,Emma,MCDONNELL,2001-07-15,Girl,White,DALE,MCDONNELL,2143 Mercer Street,Cleantown,ST,54812.0,False,False,None
838,Delaney,MUELLER,2009-07-12,Girl,White,TONIA,MUELLER,1716 Poplar Lane,Cleantown,ST,33178.0,False,False,None
839,Everett,HANSEN,1999-12-17,Boy,White,ELMER,HANSEN,1690 Kelly Street,Cleantown,ST,28073.0,False,False,None
840,Katalina,COLBERT,2005-09-27,Girl,Black,MIA,COLBERT,1583 Byers Lane,Cleantown,ST,94260.0,False,False,None
841,Leif,WILLIAM-DEPINA,2003-12-18,Boy,Other,ROBERT,WILLIAM-DEPINA,19 Bridge Street,Cleantown,ST,74103.0,False,False,None
842,Omari,CASTELLANOS,2009-12-08,Boy,Hispanic,HELENA,CASTELLANOS,4136 Science Center Drive,Cleantown,ST,83402.0,False,False,None
843,Liv,STARKS,1999-07-30,Girl,Black,TANIA,STARKS,4921 Single Street,Cleantown,ST,2110.0,False,False,None
844,Gia,BAUER,2004-01-14,Girl,White,MARISOL,BAUER,765 Sugarfoot Lane,Cleantown,ST,47904.0,False,False,None
845,Louisa,NGUYEN,2006-12-26,Girl,AAPI,AUGUSTA,NGUYEN,4624 American Drive,Cleantown,ST,32570.0,False,False,None
846,Jeremiah,EGAN,2007-12-29,Boy,White,DAN,EGAN,4950 Birch  Street,Cleantown,ST,79915.0,False,False,None
847,Johan,ROARK,1999-06-09,Boy,White,JEANNINE,ROARK,3093 Twin Oaks Drive,Cleantown,ST,49503.0,False,False,None
848,Terrance,GAONA,2003-10-26,Boy,Hispanic,ESTER,GAONA,2792 Clearview Drive,Cleantown,ST,80439.0,False,False,None
849,Abel,SNYDER,2001-05-26,Boy,White,BEN,SNYDER,2691 Sugarfoot Lane,Cleantown,ST,46071.0,False,False,None
850,Jordan,CONKLIN-OCONNOR,2001-12-01,Boy,White,JERI,CONKLIN-OCONNOR,1372 Cityview Drive,Cleantown,ST,19348.0,False,False,None
851,Damari,LEUNG,2000-02-09,Boy,AAPI,SERGIO,LEUNG,1701 Augusta Park,Cleantown,ST,26155.0,False,False,None
852,Vivian,BAUGHMAN,2006-07-15,Girl,White,OLA,SCHMITZ,971 Still Street,Cleantown,ST,43604.0,False,False,None
853,Cara,LUPERCIO,2002-05-23,Girl,Hispanic,FLOSSIE,LUPERCIO,2793 Turkey Pen Road,Cleantown,ST,10013.0,False,False,None
854,Hugo,WEINSTEIN,2008-10-23,Boy,White,TIM,WEINSTEIN,107 Margaret Street,Cleantown,ST,77011.0,False,False,None
855,Dimitri,MAYE,2000-04-11,Boy,Black,EVERETT,WILLIAMS,3599 Maryland Avenue,Cleantown,ST,33701.0,False,False,None
856,Aiden,JENSEN,1999-04-02,Boy,White,CHANDRA,JENSEN,4523 Neville Street,Cleantown,ST,47885.0,False,False,None
857,Harrison,RUSSO,2006-04-29,Boy,White,GORDON,RUSSO,1193 Copperhead Road,Cleantown,ST,6096.0,False,False,None
858,Samuel,WEISS,2005-11-02,Boy,White,COREY,HESS,785 Poplar Lane,Cleantown,ST,33131.0,False,False,None
859,Joshua,FERRARA,2000-12-10,Boy,White,EARLINE,FERRARA,1878 Maple Street,Cleantown,ST,92632.0,False,False,None
860,Meredith,VILLALOBOS,2010-08-13,Girl,Hispanic,MIA,CALVILLO,3635 Nixon Avenue,Cleantown,ST,37921.0,False,False,None
861,Austin,HENSLEY,2010-09-24,Boy,White,LEILA,HENSLEY,4726 New Creek Road,Cleantown,ST,35816.0,False,False,None
862,Morgan,HUERTA,2005-05-17,Boy,Hispanic,JEANINE,GONZALEZ,3920 Penn Street,Cleantown,ST,65473.0,False,False,None
863,Zackary,RAMIREZ,2005-10-23,Boy,Hispanic,OFELIA,RAMIREZ,3888 Meadowcrest Lane,Cleantown,ST,41267.0,False,False,None
864,Hana,DORSEY,2002-06-04,Girl,Black,LAKEISHA,JACKSON,4175 Hickory Lane,Cleantown,ST,20017.0,False,False,None
865,Michael,LARSON,2003-08-18,Boy,White,LEANNE,LARSON,1935 Tea Berry Lane,Cleantown,ST,54403.0,False,False,None
866,Amirah,LANTIGUA,2007-11-23,Girl,Hispanic,ELMER,LANTIGUA,4266 Washington Avenue,Cleantown,ST,70001.0,False,False,None
867,Elliot,GIST,2005-11-23,Girl,Black,HILARY,GIST,4150 Poco Mas Drive,Cleantown,ST,75034.0,False,False,None
868,Avalynn,TSANG,2002-09-15,Girl,AAPI,ROSANNA,TSANG,1016 Carter Street,Cleantown,ST,63101.0,False,False,None
869,Ford,ROBINSON,1999-05-31,Boy,Black,DAVE,ROBINSON,1474 Grant View Drive,Cleantown,ST,53204.0,False,False,None
870,Steve,ROBINSON,2010-08-27,Boy,Black,TESSA,ROBINSON,4014 Frosty Lane,Cleantown,ST,14883.0,False,False,None
871,Riley,SCHWAB,1998-11-04,Girl,White,KIMBERLEY,SCHWAB,4920 Clement Street,Cleantown,ST,30076.0,False,False,None
872,Cash,JORGENSEN,2009-01-15,Boy,White,RAMON,JORGENSEN,2821 Laurel Lee,Cleantown,ST,55016.0,False,False,None
873,Michael,OBRIEN,2005-05-07,Boy,White,RHODA,OBRIEN,3586 Huntz Lane,Cleantown,ST,1970.0,False,False,None
874,Kennedy,STEINBERG,2007-08-09,Girl,White,DEANA,STEINBERG,4624 American Drive,Cleantown,ST,32570.0,False,False,None
875,Connor,DOLAN,1999-02-18,Boy,White,DONA,DOLAN,3189 Wayback Lane,Cleantown,ST,11787.0,False,False,None
876,Reed,ADLER,2006-02-04,Boy,White,ROSETTA,ADLER,4801 Little Acres Lane,Cleantown,ST,62351.0,False,False,None
877,Kendrick,STAHL,2007-09-18,Boy,White,ESTER,STAHL,1242 Berry Street,Cleantown,ST,80915.0,False,False,None
878,Maximus,OLSON,1999-07-07,Boy,White,DOLLY,OLSON,1761 Coolidge Street,Cleantown,ST,59313.0,False,False,None
879,Hope,SCHILLING,2003-06-01,Girl,White,RHODA,SCHILLING,2510 Windy Ridge Road,Cleantown,ST,46818.0,False,False,None
880,Emma,MEEHAN,1998-05-15,Girl,White,HERMAN,ROSENBERG,2054 Bird Spring Lane,Cleantown,ST,77014.0,False,False,None
881,Sarah,HOFFMAN,2004-07-19,Girl,White,TONIA,BEYER,2926 Tuna Street,Cleantown,ST,48075.0,False,False,None
882,Kassandra,GONZALEZ,2010-04-01,Girl,Hispanic,AUTUMN,JIMENEZ,872 Windy Ridge Road,Cleantown,ST,46571.0,False,False,None
883,Mohamed,QUIGLEY,1999-12-06,Boy,White,EDGAR,MCDERMOTT,805 Carriage Lane,Cleantown,ST,18413.0,False,False,None
884,Milan,ALBARRAN,2004-09-28,Girl,Hispanic,CHESTER,ALBARRAN,763 Rocket Drive,Cleantown,ST,55417.0,False,False,None
885,Evan,RHOADS,2005-02-16,Boy,White,DINA,BAUER,1733 Carson Street,Cleantown,ST,40511.0,False,False,None
886,Jose,KRUEGER,2003-02-21,Boy,White,JEANNINE,KRUEGER,2565 Huntz Lane,Cleantown,ST,1702.0,False,False,None
887,Bryce,WEISS,1999-07-02,Boy,White,MARGRET,WEISS,4457 Forest Avenue,Cleantown,ST,10013.0,False,False,None
888,Anthony,MCDONOUGH,1999-04-02,Boy,White,DEE,MCDONOUGH,4934 Southern Street,Cleantown,ST,11791.0,False,False,None
889,Tripp,AYALA,2001-02-08,Boy,Hispanic,CONSUELO,AYALA,843 Sherwood Circle,Cleantown,ST,27410.0,False,False,None
890,Bryant,RAMIREZ,2001-04-27,Boy,Hispanic,NELL,RAMIREZ,2989 Center Street,Cleantown,ST,97864.0,False,False,None
891,Dominic,LARSEN,2009-10-26,Boy,White,GABRIELA,LARSEN,1412 Filbert Street,Cleantown,ST,19020.0,False,False,None
892,Luke,FRANTZ,2000-02-26,Boy,White,LACEY,FRANTZ,2705 Walkers Ridge Way,Cleantown,ST,60062.0,False,False,None
893,Anabel,GOODEN,2006-10-24,Girl,Black,NONA,WILLIAMS,2839 Rinehart Road,Cleantown,ST,33311.0,False,False,None
894,Oakley,MARROQUIN,2004-06-14,Boy,Hispanic,DEE,MARROQUIN,1364 Tator Patch Road,Cleantown,ST,60605.0,False,False,None
895,Michael,THAYER,2009-12-05,Boy,White,JIMMIE,THAYER,943 Pearlman Avenue,Cleantown,ST,2127.0,False,False,None
896,Semaj,LIU-CHO,2004-05-28,Boy,AAPI,REVA,LIU-CHO,624 Northwest Boulevard,Cleantown,ST,7094.0,False,False,None
897,Ayden,HESS,2006-10-30,Boy,White,LEOLA,HESS,295 Vine Street,Cleantown,ST,60007.0,False,False,None
898,Rosalyn,NAKAI,2005-03-11,Girl,Native,ALYSON,NAKAI,609 Locust View Drive,Cleantown,ST,94104.0,False,False,None
899,Shiloh,COMPEAN,2001-01-07,Girl,Hispanic,BEN,COMPEAN,801 Despard Street,Cleantown,ST,30344.0,False,False,None
900,Chloe,CARLSON,2005-01-08,Girl,White,ROLAND,CARLSON,3308 Fairmont Avenue,Cleantown,ST,64484.0,False,False,None
901,Estrella,MIDDLEBROOKS,2006-05-01,Girl,Black,MARI,BRANCH,1951 Douglas Dairy Road,Cleantown,ST,24360.0,False,False,None
902,Kylen,CAYADITTO,2010-01-07,Boy,Native,ROSANNA,CAYADITTO,3882 County Line Road,Cleantown,ST,33701.0,False,False,None
903,Kaitlynn,TO,2006-10-25,Girl,AAPI,SIDNEY,TO,2435 Brighton Circle Road,Cleantown,ST,54830.0,False,False,None
904,Killian,OSWALD,1999-03-31,Boy,White,TYLER,OSWALD,4327 Carter Street,Cleantown,ST,62434.0,False,False,None
905,Mikayla,KOCH,2001-06-16,Girl,White,SIMONE,KOCH,2511 Summit Street,Cleantown,ST,52806.0,False,False,None
906,Ava,HUBER,2009-06-21,Girl,White,ANGEL,SCHULTE,4606 Jarvis Street,Cleantown,ST,14202.0,False,False,None
907,Victoria,WILLEY,2003-10-18,Girl,White,JORGE,WILLEY,2265 Beechwood Avenue,Cleantown,ST,7701.0,False,False,None
908,Rylie,SCHMIDT,2005-10-04,Girl,White,MATILDA,SCHMIDT,3604 Elmwood Avenue,Cleantown,ST,85201.0,False,False,None
909,Drake,SCHUSTER,2004-09-17,Boy,White,VALARIE,SNYDER,35 Hall Valley Drive,Cleantown,ST,26720.0,False,False,None
